x0,x1,x2,weight
164.54083232640386,214.96740841366423,60.99655546296878,1.0
166.0983246851604,215.31784763687284,60.88471268962853,1.0
165.08791441094286,214.89048423910012,67.74673297295242,1.0
164.43889291443162,214.86987761337676,56.00585891065576,1.0
162.09106136236335,215.2104285071662,64.59851860146192,1.0
163.90188615779098,216.82656453571346,53.00450923417056,1.0
164.68980969549887,214.36962606170002,67.94023367895667,1.0
166.1134099480977,214.71175733742277,62.167150205175254,1.0
163.7562654305673,212.57601344350192,58.53677686053362,1.0
164.80040014730142,215.78710059245358,66.28823685108644,1.0
164.2567243607895,214.2545071611505,55.03357278182892,1.0
163.22403324101845,212.85053972110083,70.03021458332333,1.0
164.13439899644578,214.11873561011467,54.01236080691476,1.0
165.42154153402933,212.9429120641679,59.212636206094544,1.0
163.74858461700376,214.94371240958512,57.72231191932002,1.0
163.46341899407503,214.52862768338719,62.41799695981648,1.0
164.7105684005806,214.85928180946564,57.10472713875957,1.0
164.2813100122103,213.8843494639499,58.478571799461676,1.0
163.830904896153,212.83052730939417,61.163468318433154,1.0
164.24227024198916,212.9266115647598,62.590248884793255,1.0
163.73675281381418,214.608755307522,63.92179041805207,1.0
164.77303408895483,215.69621059626914,54.10220850539612,1.0
165.04639281937497,213.87199982078553,55.92235186125498,1.0
164.065201513433,214.24525737959848,60.55716431831311,1.0
163.47890133741407,215.45763639868002,62.604649805816685,1.0
163.1078074919202,216.04506210552145,69.7557834873173,1.0
165.82283074935708,214.3768850759135,54.92257449961167,1.0
165.69850290512858,214.15363296475266,66.38856295907652,1.0
164.8523261562743,215.53344894820955,62.058169593036396,1.0
165.35062434638937,214.56730993244668,69.20569007669356,1.0
164.77096327090106,214.95879927517055,69.69209109244565,1.0
163.29629211705497,213.28632491324012,65.12332114795444,1.0
163.47092777308328,216.50043109737516,58.20824270336565,1.0
163.89659636675668,216.47975193820622,67.6789115643365,1.0
166.511610138624,215.46285457000124,55.97020918189087,1.0
166.55411613129647,214.28880654077446,64.28861958614637,1.0
165.59130314597118,214.40179981863503,63.34673445889479,1.0
165.56625784976396,214.93323544288148,54.779333654243416,1.0
164.9422893524035,215.8831958084129,56.80349830850756,1.0
164.49441663786976,214.1216563600042,69.5226562495611,1.0
165.31634593520985,214.96427174796696,56.4267572349378,1.0
165.18330036948925,213.88247725106848,60.43549039853614,1.0
164.00820509981855,215.23324320667234,63.159291690239094,1.0
164.43575242261943,214.9528166243875,54.81103006351186,1.0
