x0,x1,x2,weight
164.08974155162613,214.08617225357105,59.19158975748114,1.0
165.08944442909223,214.1644209135762,45.04562233316475,1.0
165.18736306958496,214.99585286939788,59.17863246550832,1.0
163.5600145575255,214.9085900224072,62.17251527484232,1.0
164.17401829549655,214.34007844115033,55.62555509454278,1.0
164.4654620861101,213.00638056664238,62.362931712323565,1.0
163.69968268737313,214.79491305955816,53.24652302582489,1.0
164.0539935323279,214.44632050665993,51.97283854781807,1.0
164.75919905133753,214.17766234884593,51.56455661811823,1.0
163.3408084240851,215.161929995808,64.75411753492101,1.0
164.51214253841746,214.96157172376635,61.395555423728936,1.0
164.97367416032517,215.84279391880614,52.74134561609303,1.0
165.32051191055905,214.17480095614803,59.15504293590618,1.0
164.34180144774237,214.18166279506457,54.14535664824929,1.0
164.82739037745503,216.22775294451472,59.9956725049206,1.0
164.64266613546232,213.8695108745692,59.68896487507383,1.0
165.11021760423145,214.1865674710215,58.00731740190438,1.0
165.04731571836066,213.6388051419068,61.53882074254875,1.0
165.46437297545884,215.91675845340532,59.824427570779655,1.0
166.01164841800414,215.59121979820736,55.29527440530906,1.0
163.42611266660427,214.25184627387142,65.42101507013865,1.0
164.57176417063744,213.95615235406805,68.0375535074072,1.0
164.9309556662008,212.2362156359351,61.86214073862783,1.0
165.1640917927683,214.78241856619695,62.52489810832435,1.0
164.57677556927445,213.2384140420811,58.42281759106212,1.0
163.69843538264115,213.62406900093148,53.96099586165301,1.0
165.09654027083707,214.65470605713847,58.03551079376085,1.0
163.99471325046704,214.53338680670439,65.67231124772684,1.0
162.63983546269853,214.93368643257674,57.54777773707548,1.0
162.75946533321797,212.6111068285619,55.71242013648793,1.0
164.86356073399048,214.94987284570595,55.58142974377546,1.0
165.66107216961066,215.97979340824196,62.25677053194719,1.0
164.05264851038933,215.68122909623622,64.05331608548107,1.0
165.51145858955235,213.90034623675433,46.10356508079087,1.0
166.7608421996811,212.94593150827592,60.09749724786328,1.0
167.0247965294172,214.88738666800023,65.02256997495556,1.0
163.1416546088157,212.77914295699213,57.612823647266616,1.0
165.73480091263193,214.21056046407853,56.30315600180689,1.0
164.84201846814238,215.63874513020312,53.05163661179753,1.0
163.43350818407407,213.7681406572165,65.74952948072485,1.0
164.87887270414618,216.6889633222963,64.95856623631997,1.0
164.60895600132775,215.8218877498146,61.33382267082378,1.0
163.93912982568997,215.23678475597094,56.794704337858974,1.0
164.35365407739357,215.88459260768383,59.76993017607739,1.0
163.8409097908558,214.09247222029035,65.38529053510776,1.0
164.0915105047807,214.1699390648752,57.724873908996244,1.0
164.82797667253774,214.17132015135024,52.2671573623017,1.0
163.7568702363524,213.62402087021943,66.49293452944016,1.0
165.45672522030648,215.14406929112567,57.74954602084234,1.0
163.82825963620346,214.0492923100685,55.01693709440602,1.0
167.14125156978443,212.31148826335445,63.09638028253343,1.0
163.3594988802049,214.45246642023116,55.336327894695714,1.0
163.4664222157148,213.41661361079088,69.05126837587468,1.0
164.51106275588785,213.79110771724777,63.05527242757875,1.0
164.65440049276373,215.2768436710675,51.155054327475234,1.0
