x0,x1,x2,weight
163.3375243264621,216.21494059134403,59.685517381521535,2.6551468857560963
163.96387297420057,215.22319299375778,57.97273867022162,2.563939017566611
163.30979270679467,213.2100924059283,63.74520337061505,2.0295349739993473
164.48447774005118,214.4231083520574,65.6650566370457,1.4531450862635988
163.5172253694407,213.82613215886101,58.35193856125801,2.6093024848516775
164.73840276751451,214.51463846043526,58.84190164521485,2.841873804630218
164.5824247761018,214.44950463543466,56.678315664405424,2.168420321777941
163.83105818964336,214.8313262694498,55.821762192186746,1.7946934201573452
163.48669591900656,214.24451766060017,59.488002526345305,2.8425666287105544
166.90077467549563,213.85210963586962,64.99264123201186,1.4989057097720253
165.39123951240205,213.3678649565221,64.14260249417738,1.9654138672852735
163.46017053800412,211.89763767372912,63.30793522896129,1.9294648923829423
162.8881605947597,215.00774437353178,56.8562831184783,2.0622312026252834
166.3036019743873,215.62531931104186,58.009408587907444,2.390463922759153
163.95621356716876,213.34273250863174,58.07172444570143,2.5263921663879625
164.3636956830129,214.19211636733417,61.05985688352621,2.9309353036771517
165.2225726759263,214.906464368719,56.45561798763217,2.058569364057366
163.20625970439585,215.92134175982832,56.8290916844147,2.020194941625902
163.99175757826242,214.03562059942473,51.06098985638114,0.35697312919231816
164.16607717415695,214.0771540977179,63.37812909888195,2.3292448502763032
165.34250832730476,214.56058080081212,64.9355794777359,1.7240716609569882
164.98401616199868,214.5411278001233,61.0809784486555,2.935467840757989
164.45339768461602,214.1619603976924,58.93766992269455,2.8478073519367104
163.5160398467274,214.83725161704214,55.31071955251648,1.5683705262896075
165.48568244227107,214.3073513315649,60.52381251541484,2.930475875284463
165.13788795447837,215.20012437678878,52.42322056399712,0.6364837152955412
164.43714750203347,215.43698882380664,51.785808510003115,0.4894705504207034
165.0313316535925,212.30124568232367,55.163803388986366,1.3726904342313686
164.68268173003761,212.9000948094039,55.348783918743635,1.5292028472949273
163.17221617073383,216.20494484393342,61.09747638460106,2.606066516573379
165.2113414560501,214.3341348112107,58.50917886337839,2.7430140317118936
163.0275769895464,214.264972548978,56.468876548106266,1.9520378096790871
165.50197510248975,215.69791177838343,67.60923118503527,0.7483277642179751
